car_brand,no_year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(kmpl),engine(CC),max_power(BHP),torque(Nm),torque_lower(rpm),torque_upper(rpm),seats
Maruti,9,215000,90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,3,950000,77800,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,3,455000,100000,Petrol,Individual,Manual,Second Owner,19.0,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,2,655000,25000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,6,320000,50000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,12,135000,150000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,4,680000,40000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,11,200000,190000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,9,225000,80000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,11,100000,180000,Petrol,Individual,Manual,Second Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,5,395000,50000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,7,300000,35000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,6,450000,30000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,15,140000,65000,Petrol,Individual,Manual,Third Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,10,170000,55113,Petrol,Individual,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,1,390000,6000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,10,145000,50000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,7.0
Maruti,16,85000,150000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,700000,110000,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,9,420000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,5,298000,70000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,7,500000,45000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,9,100000,51000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,11,165000,30000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,8,430000,86000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,10,350000,137500,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,6,430000,5000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,4,573000,30000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,10,320000,110000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,21,80000,70000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,8,500000,60000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130.0,4000.0,4000.0,7.0
Maruti,5,190000,70000,Petrol,Individual,Manual,Second Owner,16.8,796.0,34.2,59.0,2500.0,2500.0,8.0
Maruti,13,95000,120000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,12,101000,90000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,35.0,59.78,3000.0,3000.0,8.0
Maruti,8,250000,90000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,5,660000,60000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,9,280000,156060,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190.0,2000.0,2000.0,5.0
Maruti,4,525000,70000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115.0,4000.0,4000.0,5.0
Maruti,9,345000,50000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,6,241000,15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,6,235000,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,7,350000,35000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,7,380000,35000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,11,220000,40000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,9,275000,70000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,4,620000,107000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,12,120000,58000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,4,625000,43000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,8,600000,60000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,3,220000,10000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59.0,2500.0,2500.0,8.0
Maruti,16,50000,60000,Petrol,Individual,Manual,Third Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,6,750000,14000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,9,165000,60000,CNG,Individual,Manual,Second Owner,30.46,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,4,695000,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,231000,70000,LPG,Individual,Manual,First Owner,26.2,998.0,58.2,77.0,3500.0,3500.0,5.0
Maruti,6,350000,25000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,4,750000,40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,19,40000,80000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,8,204999,100000,Petrol,Individual,Manual,Third Owner,15.1,1196.0,73.0,101.0,3000.0,3000.0,7.0
Maruti,12,180000,144000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,1,370000,15000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,2,1040000,1620,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,138.0,4400.0,4400.0,6.0
Maruti,9,400000,100000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,5,520000,50000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,199000,60000,Petrol,Individual,Manual,Second Owner,20.2,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,10,250000,85000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,200.0,1750.0,1750.0,5.0
Maruti,11,200000,90000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,14,90000,90000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,15,120000,141000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,78.0,4500.0,4500.0,5.0
Maruti,13,290000,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,9,415000,108000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,9,415000,108000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,18,85000,120000,Diesel,Individual,Manual,Third Owner,20.8,1527.0,58.0,789.0,2250.0,2250.0,5.0
Maruti,2,675000,5000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,5,800000,90000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,9,425000,96000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,10,150000,80000,Petrol,Individual,Manual,Third Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,14,90000,60000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,84.0,3500.0,3500.0,5.0
Maruti,2,675000,5000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115.0,4000.0,4000.0,5.0
Maruti,11,150000,91500,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,6,550000,23000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,300000,70000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190.0,2000.0,2000.0,5.0
Maruti,10,200000,94000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,11,240000,143000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,8,240000,60000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,3,811000,100000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,7,550000,50000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,8,350000,40000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,9,220000,360003,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,22,55000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,3,950000,57000,Diesel,Individual,Manual,Second Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,409999,100000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,190.0,2000.0,2000.0,5.0
Maruti,21,108000,206000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,4,425000,40000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,12,120000,90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,2,757000,25000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,6,270000,53000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,2,600000,10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,8,215000,25000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,750000,50000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,200.0,1750.0,1750.0,7.0
Maruti,5,250000,20000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,3,795000,41779,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,4,625000,37000,Diesel,Individual,Automatic,First Owner,26.8,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,844999,70000,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,3,750000,15000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,5,400000,35000,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,16,90000,40000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,16,80000,40000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,6,350000,90000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,190.0,2000.0,2000.0,5.0
Maruti,4,600000,100000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,3,770000,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,5,340000,40000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,7,204999,15000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,4,780000,40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,250000,27000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,14,95000,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,11,180000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,4,610000,15000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,10,200000,40000,Petrol,Individual,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,4,711000,35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190.0,2000.0,2000.0,5.0
Maruti,6,511000,30000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,115.0,4000.0,4000.0,5.0
Maruti,12,140000,90000,Petrol,Individual,Manual,Third Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,14,160000,120000,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,1421.0,4100.0,4100.0,5.0
Maruti,4,650000,70000,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,130.0,4000.0,4000.0,7.0
Maruti,13,250000,90000,Diesel,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,6,600000,110000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,15,100000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,11,200000,65000,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,2,450000,10000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85.0,3000.0,3000.0,5.0
Maruti,6,310000,72000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,7,351000,89100,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,190.0,2000.0,2000.0,5.0
Maruti,3,1000000,50000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,8,166000,50000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59.0,2500.0,2500.0,5.0
Maruti,10,140000,50000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,370000,140000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85.0,3000.0,3000.0,5.0
Maruti,11,210000,200000,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,12,120000,120000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,5,392000,38000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,3,833000,35000,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,10,280000,210000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,18,35000,35000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,12,180000,85000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,113.0,4500.0,4500.0,5.0
Maruti,9,225000,80000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,4,400000,65000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,6,650000,84000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,14,170000,78000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,112.7,4500.0,4500.0,5.0
Maruti,16,95000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,2,480000,25000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,11,220000,20000,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,114.0,4000.0,4000.0,5.0
Maruti,7,450000,80000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,400000,90000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,3,1030000,25000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,17,60000,113000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,2,610000,10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,7,509999,110000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,511000,100000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,8,450000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,305000,60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,7,509999,100000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,16,150000,150000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,15,75000,60000,Petrol,Individual,Automatic,First Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,7,235000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,3500.0,3500.0,5.0
Maruti,4,330000,90000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,3000.0,3000.0,5.0
Maruti,2,585000,10000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,2,360000,27000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,5,649000,70000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,4,200000,50000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59.0,2500.0,2500.0,5.0
Maruti,13,240000,60000,Petrol,Individual,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,6,250000,100000,Diesel,Individual,Manual,Second Owner,27.62,793.0,47.0,125.0,2000.0,2000.0,5.0
Maruti,12,250000,105000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,2000.0,2000.0,5.0
Maruti,11,315000,120000,Diesel,Individual,Manual,Second Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,4,700000,227000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,130.0,4000.0,4000.0,7.0
Maruti,2,450000,60000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,85.0,3000.0,3000.0,5.0
Maruti,12,130000,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,4,455000,60000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,450000,98000,Diesel,Individual,Manual,Fourth & Above Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,4,750000,52289,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,5,400000,74381,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,90.0,3500.0,3500.0,5.0
Maruti,20,75000,35000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,13,175000,65000,Petrol,Dealer,Manual,Second Owner,18.9,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,5,565000,72000,Diesel,Dealer,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,4,490000,57247,Petrol,Dealer,Automatic,First Owner,20.89,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,4,800000,52000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,9,400000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,11,125000,120000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
Maruti,6,335000,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90.0,3500.0,3500.0,5.0
Maruti,12,114999,60000,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,84.0,3500.0,3500.0,5.0
Maruti,6,500000,120000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,400000,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,191000,90000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,19,120000,120000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,9,250000,90000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90.0,3500.0,3500.0,5.0
Maruti,6,470000,54723,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,690000,32000,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,4,589000,41232,Diesel,Dealer,Manual,First Owner,21.6171368243242,1107.511402027027,70.58148711449091,133.12920152091263,2991.149133924799,2995.542881284326,5.1355574324324325
Maruti,3,480000,20375,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,113.0,4200.0,4200.0,5.0
Maruti,8,450000,43978,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,560000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200.0,1750.0,1750.0,7.0
Maruti,4,520000,28832,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,6,700000,35000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130.0,4000.0,4000.0,7.0
Maruti,5,525000,40000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,7,560000,25000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130.0,4000.0,4000.0,7.0
Maruti,10,250000,60000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,113.0,4500.0,4500.0,5.0
Maruti,13,120000,40000,Petrol,Individual,Manual,First Owner,18.2,1061.0,64.0,84.0,3500.0,3500.0,5.0
Maruti,22,52000,100000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,27,45000,60000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,2500.0,2500.0,4.0
Maruti,4,775000,80000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,1750.0,1750.0,5.0
Maruti,6,700000,50000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,200.0,1750.0,1750.0,7.0
Maruti,7,530000,90000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,5,600000,80000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,190.0,2000.0,2000.0,5.0
Maruti,9,430000,110000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,2000.0,2000.0,5.0
Maruti,18,120000,120000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,78.0,4500.0,4500.0,5.0
Maruti,15,160000,90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62.0,3000.0,3000.0,5.0
